min_entry,max_entry,exit_threshold,n_trades,proj_60d,total_pnl,sharpe,win_rate,exit_rate,max_dd,mean_pnl_per_trade
0.3,0.7,0.1,117,140.39999999999998,2.075000000000002,0.3976714376799625,0.7863247863247863,0.7606837606837606,-11.824999999999998,0.017735042735042752
0.3,0.7,0.12,117,140.39999999999998,0.3000000000000007,0.056105343417161106,0.7435897435897436,0.7094017094017094,-11.624999999999998,0.0025641025641025854
0.3,0.7,0.15,117,140.39999999999998,3.3500000000000005,0.48235205405745385,0.6923076923076923,0.6324786324786325,-13.824999999999998,0.028632478632478652
0.3,0.7,0.18,117,140.39999999999998,10.274999999999991,1.4083594483148452,0.6752136752136753,0.6068376068376068,-11.825000000000001,0.0878205128205128
0.3,0.7,0.2,117,140.39999999999998,4.025,0.538943149626509,0.6324786324786325,0.5555555555555556,-15.774999999999999,0.034401709401709425
0.3,0.7,0.22,117,140.39999999999998,-10.824999999999994,-1.435106427488696,0.5641025641025641,0.4700854700854701,-33.125,-0.09252136752136746
0.3,0.7,0.25,117,140.39999999999998,-12.075000000000005,-1.492105762525521,0.5213675213675214,0.39316239316239315,-33.475,-0.10320512820512817
0.3,0.7,0.3,117,140.39999999999998,-7.100000000000002,-0.8354101818231623,0.47863247863247865,0.2905982905982906,-36.45,-0.06068376068376066
0.35,0.45,0.1,93,111.60000000000001,-6.224999999999999,-1.4467554605489081,0.7634408602150538,0.7526881720430108,-12.775,-0.0669354838709677
0.35,0.45,0.12,93,111.60000000000001,-4.550000000000002,-0.9808135365577854,0.7311827956989247,0.7096774193548387,-13.575000000000001,-0.048924731182795715
0.35,0.45,0.15,93,111.60000000000001,1.4000000000000021,0.2333171942923839,0.6881720430107527,0.6344086021505376,-13.175,0.015053763440860228
0.35,0.45,0.18,93,111.60000000000001,9.299999999999994,1.536762436008459,0.6774193548387096,0.6129032258064516,-7.925000000000001,0.09999999999999995
0.35,0.45,0.2,93,111.60000000000001,5.025,0.7960976123527115,0.6344086021505376,0.5591397849462365,-11.175,0.05403225806451615
0.35,0.45,0.22,93,111.60000000000001,-9.449999999999998,-1.5107566699778021,0.5483870967741935,0.44086021505376344,-26.149999999999995,-0.10161290322580646
0.35,0.45,0.25,93,111.60000000000001,-13.275000000000004,-1.9427391018669342,0.5053763440860215,0.3763440860215054,-28.375000000000007,-0.14274193548387093
0.35,0.45,0.3,93,111.60000000000001,-15.000000000000002,-1.8886948063792106,0.45161290322580644,0.26881720430107525,-33.35,-0.16129032258064513
0.35,0.5,0.1,109,130.8,0.3000000000000007,0.05972386889750653,0.7798165137614679,0.7522935779816514,-11.6,0.002752293577981674
0.35,0.5,0.12,109,130.8,0.0750000000000024,0.01447760809004892,0.7431192660550459,0.7064220183486238,-11.700000000000001,0.0006880733944954308
0.35,0.5,0.15,109,130.8,4.6499999999999995,0.6984710476648723,0.6972477064220184,0.6330275229357798,-13.6,0.04266055045871561
0.35,0.5,0.18,109,130.8,12.524999999999997,1.7614801679029768,0.6788990825688074,0.5963302752293578,-13.625000000000002,0.11490825688073393
0.35,0.5,0.2,109,130.8,5.675000000000001,0.8030943806648541,0.6330275229357798,0.5412844036697247,-15.575,0.05206422018348626
0.35,0.5,0.22,109,130.8,-8.1,-1.1505989800381977,0.5596330275229358,0.44036697247706424,-31.04999999999999,-0.07431192660550466
0.35,0.5,0.25,109,130.8,-9.500000000000002,-1.2308332232862442,0.5229357798165137,0.3761467889908257,-31.300000000000004,-0.08715596330275233
0.35,0.5,0.3,109,130.8,-9.724999999999996,-1.1099486103133105,0.47706422018348627,0.28440366972477066,-35.525,-0.08922018348623854
0.35,0.55,0.1,111,133.20000000000002,1.3000000000000007,0.2600658777990181,0.7837837837837838,0.7567567567567568,-10.6,0.011711711711711726
0.35,0.55,0.12,111,133.20000000000002,1.2750000000000026,0.24724328555634967,0.7477477477477478,0.7117117117117117,-10.5,0.011486486486486522
0.35,0.55,0.15,111,133.20000000000002,6.1499999999999995,0.9266172331212693,0.7027027027027027,0.6396396396396397,-12.099999999999998,0.05540540540540542
0.35,0.55,0.18,111,133.20000000000002,14.324999999999994,2.021281636075366,0.6846846846846847,0.6036036036036037,-11.825000000000003,0.12905405405405407
0.35,0.55,0.2,111,133.20000000000002,7.675000000000001,1.0880749486431895,0.6396396396396397,0.5495495495495496,-13.575,0.06914414414414415
0.35,0.55,0.22,111,133.20000000000002,-5.899999999999996,-0.8491133573699226,0.5675675675675675,0.45045045045045046,-28.849999999999994,-0.05315315315315321
0.35,0.55,0.25,111,133.20000000000002,-6.999999999999999,-0.9173951612899148,0.5315315315315315,0.38738738738738737,-28.8,-0.06306306306306306
0.35,0.55,0.3,111,133.20000000000002,-6.724999999999999,-0.7750065915900386,0.4864864864864865,0.2972972972972973,-32.525,-0.0605855855855856
0.35,0.6,0.1,111,133.20000000000002,1.3000000000000007,0.2600658777990181,0.7837837837837838,0.7567567567567568,-10.6,0.011711711711711726
0.35,0.6,0.12,111,133.20000000000002,1.2750000000000026,0.24724328555634967,0.7477477477477478,0.7117117117117117,-10.5,0.011486486486486522
0.35,0.6,0.15,111,133.20000000000002,6.1499999999999995,0.9266172331212693,0.7027027027027027,0.6396396396396397,-12.099999999999998,0.05540540540540542
0.35,0.6,0.18,111,133.20000000000002,14.324999999999994,2.021281636075366,0.6846846846846847,0.6036036036036037,-11.825000000000003,0.12905405405405407
0.35,0.6,0.2,111,133.20000000000002,7.675000000000001,1.0880749486431895,0.6396396396396397,0.5495495495495496,-13.575,0.06914414414414415
0.35,0.6,0.22,111,133.20000000000002,-5.899999999999996,-0.8491133573699226,0.5675675675675675,0.45045045045045046,-28.849999999999994,-0.05315315315315321
0.35,0.6,0.25,111,133.20000000000002,-6.999999999999999,-0.9173951612899148,0.5315315315315315,0.38738738738738737,-28.8,-0.06306306306306306
0.35,0.6,0.3,111,133.20000000000002,-6.724999999999999,-0.7750065915900386,0.4864864864864865,0.2972972972972973,-32.525,-0.0605855855855856
0.35,0.65,0.1,111,133.20000000000002,1.3000000000000007,0.2600658777990181,0.7837837837837838,0.7567567567567568,-10.6,0.011711711711711726
0.35,0.65,0.12,111,133.20000000000002,1.2750000000000026,0.24724328555634967,0.7477477477477478,0.7117117117117117,-10.5,0.011486486486486522
0.35,0.65,0.15,111,133.20000000000002,6.1499999999999995,0.9266172331212693,0.7027027027027027,0.6396396396396397,-12.099999999999998,0.05540540540540542
0.35,0.65,0.18,111,133.20000000000002,14.324999999999994,2.021281636075366,0.6846846846846847,0.6036036036036037,-11.825000000000003,0.12905405405405407
0.35,0.65,0.2,111,133.20000000000002,7.675000000000001,1.0880749486431895,0.6396396396396397,0.5495495495495496,-13.575,0.06914414414414415
0.35,0.65,0.22,111,133.20000000000002,-5.899999999999996,-0.8491133573699226,0.5675675675675675,0.45045045045045046,-28.849999999999994,-0.05315315315315321
0.35,0.65,0.25,111,133.20000000000002,-6.999999999999999,-0.9173951612899148,0.5315315315315315,0.38738738738738737,-28.8,-0.06306306306306306
0.35,0.65,0.3,111,133.20000000000002,-6.724999999999999,-0.7750065915900386,0.4864864864864865,0.2972972972972973,-32.525,-0.0605855855855856
0.35,0.7,0.1,111,133.20000000000002,1.3000000000000007,0.2600658777990181,0.7837837837837838,0.7567567567567568,-10.6,0.011711711711711726
0.35,0.7,0.12,111,133.20000000000002,1.2750000000000026,0.24724328555634967,0.7477477477477478,0.7117117117117117,-10.5,0.011486486486486522
0.35,0.7,0.15,111,133.20000000000002,6.1499999999999995,0.9266172331212693,0.7027027027027027,0.6396396396396397,-12.099999999999998,0.05540540540540542
0.35,0.7,0.18,111,133.20000000000002,14.324999999999994,2.021281636075366,0.6846846846846847,0.6036036036036037,-11.825000000000003,0.12905405405405407
0.35,0.7,0.2,111,133.20000000000002,7.675000000000001,1.0880749486431895,0.6396396396396397,0.5495495495495496,-13.575,0.06914414414414415
0.35,0.7,0.22,111,133.20000000000002,-5.899999999999996,-0.8491133573699226,0.5675675675675675,0.45045045045045046,-28.849999999999994,-0.05315315315315321
0.35,0.7,0.25,111,133.20000000000002,-6.999999999999999,-0.9173951612899148,0.5315315315315315,0.38738738738738737,-28.8,-0.06306306306306306
0.35,0.7,0.3,111,133.20000000000002,-6.724999999999999,-0.7750065915900386,0.4864864864864865,0.2972972972972973,-32.525,-0.0605855855855856
