event_id,event_slug,event_title,city,event_date,n_buckets,bucket_width,min_bucket,max_bucket,neg_risk,total_volume,created_at,accepting_orders
433185,highest-temperature-in-tokyo-on-may-2-2026,Highest temperature in Tokyo on May 2?,tokyo,2026-05-02,11,,,,True,61683.946247,2026-04-30T04:04:46.364228Z,False
433197,highest-temperature-in-shenzhen-on-may-2-2026,Highest temperature in Shenzhen on May 2?,shenzhen,2026-05-02,11,,,,True,63301.42390700005,2026-04-30T04:05:37.125495Z,False
433186,highest-temperature-in-hong-kong-on-may-2-2026,Highest temperature in Hong Kong on May 2?,hong_kong,2026-05-02,11,,,,True,357562.8521429998,2026-04-30T04:04:50.367149Z,False
433188,highest-temperature-in-singapore-on-may-2-2026,Highest temperature in Singapore on May 2?,singapore,2026-05-02,11,,,,True,155677.35738499998,2026-04-30T04:04:58.571332Z,False
433189,highest-temperature-in-milan-on-may-2-2026,Highest temperature in Milan on May 2?,milan,2026-05-02,11,,,,True,63554.23153300003,2026-04-30T04:05:02.841278Z,False
433190,highest-temperature-in-madrid-on-may-2-2026,Highest temperature in Madrid on May 2?,madrid,2026-05-02,11,,,,True,270607.5832239999,2026-04-30T04:05:07.325412Z,False
433191,highest-temperature-in-warsaw-on-may-2-2026,Highest temperature in Warsaw on May 2?,warsaw,2026-05-02,11,,,,True,77461.78147799999,2026-04-30T04:05:11.416393Z,False
433192,highest-temperature-in-taipei-on-may-2-2026,Highest temperature in Taipei on May 2?,taipei,2026-05-02,11,,,,True,145832.911107,2026-04-30T04:05:15.582647Z,False
433193,highest-temperature-in-chongqing-on-may-2-2026,Highest temperature in Chongqing on May 2?,chongqing,2026-05-02,11,,,,True,64044.321753,2026-04-30T04:05:19.963455Z,False
433194,highest-temperature-in-beijing-on-may-2-2026,Highest temperature in Beijing on May 2?,beijing,2026-05-02,11,,,,True,102156.27732300002,2026-04-30T04:05:24.17825Z,False
433195,highest-temperature-in-wuhan-on-may-2-2026,Highest temperature in Wuhan on May 2?,wuhan,2026-05-02,11,,,,True,177251.37866200003,2026-04-30T04:05:28.53679Z,False
433187,highest-temperature-in-shanghai-on-may-2-2026,Highest temperature in Shanghai on May 2?,shanghai,2026-05-02,11,,,,True,124506.696487,2026-04-30T04:04:54.355868Z,False
433175,highest-temperature-in-nyc-on-may-2-2026,Highest temperature in NYC on May 2?,new_york_city,2026-05-02,11,2.0,52.0,69.0,True,145790.48697000003,2026-04-30T04:04:03.984778Z,False
433172,highest-temperature-in-seoul-on-may-2-2026,Highest temperature in Seoul on May 2?,seoul,2026-05-02,11,,,,True,270619.23952500004,2026-04-30T04:03:51.253598Z,False
436629,highest-temperature-in-chongqing-on-may-3-2026,Highest temperature in Chongqing on May 3?,chongqing,2026-05-03,11,,,,True,47370.268211,2026-05-01T04:05:03.159604Z,False
436634,highest-temperature-in-austin-on-may-3-2026,Highest temperature in Austin on May 3?,austin,2026-05-03,11,2.0,58.0,75.0,True,89557.71803399999,2026-05-01T04:05:21.008849Z,False
436633,highest-temperature-in-shenzhen-on-may-3-2026,Highest temperature in Shenzhen on May 3?,shenzhen,2026-05-03,11,,,,True,51831.508278,2026-05-01T04:05:17.45978Z,False
436632,highest-temperature-in-chengdu-on-may-3-2026,Highest temperature in Chengdu on May 3?,chengdu,2026-05-03,11,,,,True,77312.18138800001,2026-05-01T04:05:13.88513Z,False
436631,highest-temperature-in-wuhan-on-may-3-2026,Highest temperature in Wuhan on May 3?,wuhan,2026-05-03,11,,,,True,77749.31471600002,2026-05-01T04:05:10.314987Z,False
436630,highest-temperature-in-beijing-on-may-3-2026,Highest temperature in Beijing on May 3?,beijing,2026-05-03,11,,,,True,155810.38457899998,2026-05-01T04:05:06.73736Z,False
436605,highest-temperature-in-paris-on-may-3-2026,Highest temperature in Paris on May 3?,paris,2026-05-03,11,,,,True,196541.34079600006,2026-05-01T04:03:37.659965Z,False
436628,highest-temperature-in-taipei-on-may-3-2026,Highest temperature in Taipei on May 3?,taipei,2026-05-03,11,,,,True,72723.3374,2026-05-01T04:04:59.111295Z,False
436627,highest-temperature-in-warsaw-on-may-3-2026,Highest temperature in Warsaw on May 3?,warsaw,2026-05-03,11,,,,True,64077.281858999995,2026-05-01T04:04:55.562075Z,False
436626,highest-temperature-in-madrid-on-may-3-2026,Highest temperature in Madrid on May 3?,madrid,2026-05-03,11,,,,True,101559.19972699997,2026-05-01T04:04:51.978312Z,False
436625,highest-temperature-in-milan-on-may-3-2026,Highest temperature in Milan on May 3?,milan,2026-05-03,11,,,,True,63309.889722,2026-05-01T04:04:48.418801Z,False
436624,highest-temperature-in-singapore-on-may-3-2026,Highest temperature in Singapore on May 3?,singapore,2026-05-03,11,,,,True,105507.433813,2026-05-01T04:04:44.815784Z,False
436623,highest-temperature-in-shanghai-on-may-3-2026,Highest temperature in Shanghai on May 3?,shanghai,2026-05-03,11,,,,True,135588.986294,2026-05-01T04:04:41.253382Z,False
436622,highest-temperature-in-hong-kong-on-may-3-2026,Highest temperature in Hong Kong on May 3?,hong_kong,2026-05-03,11,,,,True,280114.063402,2026-05-01T04:04:37.823991Z,False
436621,highest-temperature-in-tokyo-on-may-3-2026,Highest temperature in Tokyo on May 3?,tokyo,2026-05-03,11,,,,True,186991.58554199993,2026-05-01T04:04:34.381603Z,False
436620,highest-temperature-in-tel-aviv-on-may-3-2026,Highest temperature in Tel Aviv on May 3?,tel_aviv,2026-05-03,11,,,,True,53560.667991,2026-05-01T04:04:30.764894Z,False
436619,highest-temperature-in-munich-on-may-3-2026,Highest temperature in Munich on May 3?,munich,2026-05-03,11,,,,True,41227.426861,2026-05-01T04:04:27.257163Z,False
436618,highest-temperature-in-lucknow-on-may-3-2026,Highest temperature in Lucknow on May 3?,lucknow,2026-05-03,11,,,,True,56768.33351800001,2026-05-01T04:04:23.745061Z,False
436617,highest-temperature-in-wellington-on-may-3-2026,Highest temperature in Wellington on May 3?,wellington,2026-05-03,11,,,,True,69831.319052,2026-05-01T04:04:20.230851Z,False
436616,highest-temperature-in-ankara-on-may-3-2026,Highest temperature in Ankara on May 3?,ankara,2026-05-03,11,,,,True,64790.52468099998,2026-05-01T04:04:16.721378Z,False
436615,highest-temperature-in-chicago-on-may-3-2026,Highest temperature in Chicago on May 3?,chicago_midway,2026-05-03,11,2.0,34.0,51.0,True,47570.904642999994,2026-05-01T04:04:13.185442Z,False
436614,highest-temperature-in-miami-on-may-3-2026,Highest temperature in Miami on May 3?,miami,2026-05-03,11,2.0,74.0,91.0,True,144946.70744900004,2026-05-01T04:04:09.591004Z,False
436613,highest-temperature-in-atlanta-on-may-3-2026,Highest temperature in Atlanta on May 3?,atlanta,2026-05-03,11,2.0,62.0,79.0,True,105874.034591,2026-05-01T04:04:06.193993Z,False
436612,highest-temperature-in-dallas-on-may-3-2026,Highest temperature in Dallas on May 3?,dallas,2026-05-03,11,2.0,56.0,73.0,True,43873.47583399999,2026-05-01T04:04:02.650605Z,False
436611,highest-temperature-in-nyc-on-may-3-2026,Highest temperature in NYC on May 3?,new_york_city,2026-05-03,11,2.0,54.0,71.0,True,172297.327985,2026-05-01T04:03:58.794282Z,False
436610,highest-temperature-in-seattle-on-may-3-2026,Highest temperature in Seattle on May 3?,seattle,2026-05-03,11,2.0,62.0,79.0,True,127053.74655200001,2026-05-01T04:03:55.353901Z,False
436609,highest-temperature-in-toronto-on-may-3-2026,Highest temperature in Toronto on May 3?,toronto,2026-05-03,11,,,,True,131836.69393399998,2026-05-01T04:03:51.789149Z,False
436608,highest-temperature-in-seoul-on-may-3-2026,Highest temperature in Seoul on May 3?,seoul,2026-05-03,11,,,,True,340922.2562969999,2026-05-01T04:03:48.20956Z,False
436635,highest-temperature-in-denver-on-may-3-2026,Highest temperature in Denver on May 3?,denver,2026-05-03,11,2.0,36.0,53.0,True,62999.085071,2026-05-01T04:05:24.596777Z,False
436607,highest-temperature-in-buenos-aires-on-may-3-2026,Highest temperature in Buenos Aires on May 3?,buenos_aires,2026-05-03,11,,,,True,95230.81437000004,2026-05-01T04:03:44.786619Z,False
436636,highest-temperature-in-houston-on-may-3-2026,Highest temperature in Houston on May 3?,houston,2026-05-03,11,2.0,64.0,81.0,True,56723.140345,2026-05-01T04:05:28.166936Z,False
436638,highest-temperature-in-san-francisco-on-may-3-2026,Highest temperature in San Francisco on May 3?,san_francisco,2026-05-03,11,2.0,48.0,65.0,True,49429.41824400001,2026-05-01T04:05:35.502935Z,False
436604,highest-temperature-in-london-on-may-3-2026,Highest temperature in London on May 3?,london,2026-05-03,11,,,,True,204129.45642399997,2026-05-01T04:03:34.21982Z,False
436656,highest-temperature-in-manila-on-may-3-2026,Highest temperature in Manila on May 3?,manila,2026-05-03,11,,,,True,27370.390352,2026-05-01T04:06:41.118972Z,False
436655,highest-temperature-in-karachi-on-may-3-2026,Highest temperature in Karachi on May 3?,karachi,2026-05-03,11,,,,True,17579.308025,2026-05-01T04:06:37.507938Z,False
436637,highest-temperature-in-los-angeles-on-may-3-2026,Highest temperature in Los Angeles on May 3?,los_angeles,2026-05-03,11,2.0,56.0,73.0,True,72790.22338900002,2026-05-01T04:05:31.726354Z,False
436651,highest-temperature-in-guangzhou-on-may-3-2026,Highest temperature in Guangzhou on May 3?,guangzhou,2026-05-03,11,,,,True,50523.34432199999,2026-05-01T04:06:23.042738Z,False
436650,highest-temperature-in-cape-town-on-may-3-2026,Highest temperature in Cape Town on May 3?,cape_town,2026-05-03,11,,,,True,44517.223054999995,2026-05-01T04:06:19.224545Z,False
436649,highest-temperature-in-lagos-on-may-3-2026,Highest temperature in Lagos on May 3?,lagos,2026-05-03,11,,,,True,46008.390913999996,2026-05-01T04:06:15.5888Z,False
436648,highest-temperature-in-jeddah-on-may-3-2026,Highest temperature in Jeddah on May 3?,jeddah,2026-05-03,11,,,,True,35690.106670999994,2026-05-01T04:06:11.966168Z,False
436653,highest-temperature-in-qingdao-on-may-3-2026,Highest temperature in Qingdao on May 3?,qingdao,2026-05-03,11,,,,True,39199.268239000005,2026-05-01T04:06:30.218183Z,False
436646,highest-temperature-in-kuala-lumpur-on-may-3-2026,Highest temperature in Kuala Lumpur on May 3?,kuala_lumpur,2026-05-03,11,,,,True,40109.058279000004,2026-05-01T04:06:04.768159Z,False
436647,highest-temperature-in-jakarta-on-may-3-2026,Highest temperature in Jakarta on May 3?,jakarta,2026-05-03,11,,,,True,72431.62798599999,2026-05-01T04:06:08.381806Z,False
436639,highest-temperature-in-moscow-on-may-3-2026,Highest temperature in Moscow on May 3?,moscow,2026-05-03,11,,,,True,62598.114824000004,2026-05-01T04:05:39.099643Z,False
436640,highest-temperature-in-istanbul-on-may-3-2026,Highest temperature in Istanbul on May 3?,istanbul,2026-05-03,11,,,,True,44461.135073,2026-05-01T04:05:42.934272Z,False
436641,highest-temperature-in-mexico-city-on-may-3-2026,Highest temperature in Mexico City on May 3?,mexico_city,2026-05-03,11,,,,True,105432.62670899999,2026-05-01T04:05:46.607251Z,False
436606,highest-temperature-in-sao-paulo-on-may-3-2026,Highest temperature in Sao Paulo on May 3?,sao_paulo,2026-05-03,11,,,,True,56288.62013400002,2026-05-01T04:03:41.222838Z,False
436643,highest-temperature-in-amsterdam-on-may-3-2026,Highest temperature in Amsterdam on May 3?,amsterdam,2026-05-03,11,,,,True,50677.062509,2026-05-01T04:05:53.788088Z,False
436644,highest-temperature-in-helsinki-on-may-3-2026,Highest temperature in Helsinki on May 3?,helsinki,2026-05-03,11,,,,True,51527.132101,2026-05-01T04:05:57.40429Z,False
436645,highest-temperature-in-panama-city-on-may-3-2026,Highest temperature in Panama City on May 3?,panama_city,2026-05-03,11,,,,True,28053.010061000004,2026-05-01T04:06:01.17612Z,False
436642,highest-temperature-in-busan-on-may-3-2026,Highest temperature in Busan on May 3?,busan,2026-05-03,11,,,,True,65480.65797400001,2026-05-01T04:05:50.194954Z,False
439953,highest-temperature-in-wellington-on-may-4-2026,Highest temperature in Wellington on May 4?,wellington,2026-05-04,11,,,,True,77854.06409600002,2026-05-02T04:04:27.780184Z,False
439955,highest-temperature-in-munich-on-may-4-2026,Highest temperature in Munich on May 4?,munich,2026-05-04,11,,,,True,82973.411409,2026-05-02T04:04:34.991998Z,False
439956,highest-temperature-in-tel-aviv-on-may-4-2026,Highest temperature in Tel Aviv on May 4?,tel_aviv,2026-05-04,11,,,,True,45390.015226999996,2026-05-02T04:04:38.509469Z,False
439957,highest-temperature-in-tokyo-on-may-4-2026,Highest temperature in Tokyo on May 4?,tokyo,2026-05-04,11,,,,True,167649.02855400002,2026-05-02T04:04:43.107615Z,False
439958,highest-temperature-in-hong-kong-on-may-4-2026,Highest temperature in Hong Kong on May 4?,hong_kong,2026-05-04,11,,,,True,189464.00258700002,2026-05-02T04:04:46.497495Z,False
439960,highest-temperature-in-singapore-on-may-4-2026,Highest temperature in Singapore on May 4?,singapore,2026-05-04,11,,,,True,175173.18533100002,2026-05-02T04:04:54.100604Z,False
439961,highest-temperature-in-milan-on-may-4-2026,Highest temperature in Milan on May 4?,milan,2026-05-04,11,,,,True,137336.50471399998,2026-05-02T04:04:57.61932Z,False
439962,highest-temperature-in-madrid-on-may-4-2026,Highest temperature in Madrid on May 4?,madrid,2026-05-04,11,,,,True,125017.16759300002,2026-05-02T04:05:01.37058Z,False
439963,highest-temperature-in-warsaw-on-may-4-2026,Highest temperature in Warsaw on May 4?,warsaw,2026-05-04,11,,,,True,87819.086547,2026-05-02T04:05:04.919977Z,False
439954,highest-temperature-in-lucknow-on-may-4-2026,Highest temperature in Lucknow on May 4?,lucknow,2026-05-04,11,,,,True,46133.27552500001,2026-05-02T04:04:31.311142Z,False
439959,highest-temperature-in-shanghai-on-may-4-2026,Highest temperature in Shanghai on May 4?,shanghai,2026-05-04,11,,,,True,117194.945771,2026-05-02T04:04:50.521058Z,False
439940,highest-temperature-in-london-on-may-4-2026,Highest temperature in London on May 4?,london,2026-05-04,11,,,,True,347218.361694,2026-05-02T04:03:39.349212Z,False
439941,highest-temperature-in-paris-on-may-4-2026,Highest temperature in Paris on May 4?,paris,2026-05-04,11,,,,True,157938.75690999994,2026-05-02T04:03:44.006807Z,False
439942,highest-temperature-in-sao-paulo-on-may-4-2026,Highest temperature in Sao Paulo on May 4?,sao_paulo,2026-05-04,11,,,,True,164266.564598,2026-05-02T04:03:47.581201Z,False
439943,highest-temperature-in-buenos-aires-on-may-4-2026,Highest temperature in Buenos Aires on May 4?,buenos_aires,2026-05-04,11,,,,True,66854.043374,2026-05-02T04:03:51.117806Z,False
439944,highest-temperature-in-seoul-on-may-4-2026,Highest temperature in Seoul on May 4?,seoul,2026-05-04,11,,,,True,208826.52951600007,2026-05-02T04:03:54.482109Z,False
439945,highest-temperature-in-toronto-on-may-4-2026,Highest temperature in Toronto on May 4?,toronto,2026-05-04,11,,,,True,91666.28526399998,2026-05-02T04:03:58.002128Z,False
439946,highest-temperature-in-seattle-on-may-4-2026,Highest temperature in Seattle on May 4?,seattle,2026-05-04,11,2.0,56.0,73.0,True,20388.747034000004,2026-05-02T04:04:01.686479Z,False
439947,highest-temperature-in-nyc-on-may-4-2026,Highest temperature in NYC on May 4?,new_york_city,2026-05-04,11,2.0,62.0,79.0,True,239396.26631100004,2026-05-02T04:04:05.081413Z,False
439948,highest-temperature-in-dallas-on-may-4-2026,Highest temperature in Dallas on May 4?,dallas,2026-05-04,11,2.0,54.0,71.0,True,31952.349340000008,2026-05-02T04:04:08.564681Z,False
439949,highest-temperature-in-atlanta-on-may-4-2026,Highest temperature in Atlanta on May 4?,atlanta,2026-05-04,11,2.0,70.0,87.0,True,211312.165667,2026-05-02T04:04:12.854707Z,False
439950,highest-temperature-in-miami-on-may-4-2026,Highest temperature in Miami on May 4?,miami,2026-05-04,11,2.0,76.0,93.0,True,186242.605053,2026-05-02T04:04:16.231791Z,False
439964,highest-temperature-in-taipei-on-may-4-2026,Highest temperature in Taipei on May 4?,taipei,2026-05-04,11,,,,True,338041.582729,2026-05-02T04:05:08.522902Z,False
439965,highest-temperature-in-chongqing-on-may-4-2026,Highest temperature in Chongqing on May 4?,chongqing,2026-05-04,11,,,,True,88797.56098200002,2026-05-02T04:05:12.037196Z,False
439966,highest-temperature-in-beijing-on-may-4-2026,Highest temperature in Beijing on May 4?,beijing,2026-05-04,11,,,,True,89518.81834200001,2026-05-02T04:05:15.558881Z,False
439967,highest-temperature-in-wuhan-on-may-4-2026,Highest temperature in Wuhan on May 4?,wuhan,2026-05-04,11,,,,True,50621.258223000004,2026-05-02T04:05:19.041138Z,False
439951,highest-temperature-in-chicago-on-may-4-2026,Highest temperature in Chicago on May 4?,chicago_midway,2026-05-04,11,2.0,30.0,47.0,True,65235.209766,2026-05-02T04:04:20.7567Z,False
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,manila,2026-05-04,11,,,,True,35772.189464,2026-05-02T04:06:52.716761Z,False
439991,highest-temperature-in-karachi-on-may-4-2026,Highest temperature in Karachi on May 4?,karachi,2026-05-04,11,,,,True,70842.30850700001,2026-05-02T04:06:48.653289Z,False
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,qingdao,2026-05-04,11,,,,True,32174.18457,2026-05-02T04:06:41.653979Z,False
439987,highest-temperature-in-guangzhou-on-may-4-2026,Highest temperature in Guangzhou on May 4?,guangzhou,2026-05-04,11,,,,True,45337.20749900001,2026-05-02T04:06:34.379871Z,False
439986,highest-temperature-in-cape-town-on-may-4-2026,Highest temperature in Cape Town on May 4?,cape_town,2026-05-04,11,,,,True,43120.701658,2026-05-02T04:06:30.862996Z,False
439985,highest-temperature-in-lagos-on-may-4-2026,Highest temperature in Lagos on May 4?,lagos,2026-05-04,11,,,,True,81304.73645299999,2026-05-02T04:06:27.063252Z,False
439984,highest-temperature-in-jeddah-on-may-4-2026,Highest temperature in Jeddah on May 4?,jeddah,2026-05-04,11,,,,True,48150.37527700001,2026-05-02T04:06:23.530665Z,False
439983,highest-temperature-in-jakarta-on-may-4-2026,Highest temperature in Jakarta on May 4?,jakarta,2026-05-04,11,,,,True,84714.25602,2026-05-02T04:06:18.770067Z,False
439982,highest-temperature-in-kuala-lumpur-on-may-4-2026,Highest temperature in Kuala Lumpur on May 4?,kuala_lumpur,2026-05-04,11,,,,True,56982.38542100002,2026-05-02T04:06:15.268874Z,False
439981,highest-temperature-in-panama-city-on-may-4-2026,Highest temperature in Panama City on May 4?,panama_city,2026-05-04,11,,,,True,20188.232863,2026-05-02T04:06:11.725649Z,False
439980,highest-temperature-in-helsinki-on-may-4-2026,Highest temperature in Helsinki on May 4?,helsinki,2026-05-04,11,,,,True,45772.97003,2026-05-02T04:06:08.009783Z,False
439952,highest-temperature-in-ankara-on-may-4-2026,Highest temperature in Ankara on May 4?,ankara,2026-05-04,11,,,,True,110187.80883099999,2026-05-02T04:04:24.262171Z,False
439978,highest-temperature-in-busan-on-may-4-2026,Highest temperature in Busan on May 4?,busan,2026-05-04,11,,,,True,43114.11135499999,2026-05-02T04:06:00.924199Z,False
439977,highest-temperature-in-mexico-city-on-may-4-2026,Highest temperature in Mexico City on May 4?,mexico_city,2026-05-04,11,,,,True,17762.928455,2026-05-02T04:05:56.394167Z,False
439976,highest-temperature-in-istanbul-on-may-4-2026,Highest temperature in Istanbul on May 4?,istanbul,2026-05-04,11,,,,True,84525.225353,2026-05-02T04:05:52.900154Z,False
439975,highest-temperature-in-moscow-on-may-4-2026,Highest temperature in Moscow on May 4?,moscow,2026-05-04,11,,,,True,67381.516416,2026-05-02T04:05:48.626105Z,False
439974,highest-temperature-in-san-francisco-on-may-4-2026,Highest temperature in San Francisco on May 4?,san_francisco,2026-05-04,11,2.0,48.0,65.0,True,110816.63186100002,2026-05-02T04:05:45.125103Z,False
439973,highest-temperature-in-los-angeles-on-may-4-2026,Highest temperature in Los Angeles on May 4?,los_angeles,2026-05-04,11,2.0,54.0,71.0,True,112030.26931000006,2026-05-02T04:05:41.634328Z,False
439972,highest-temperature-in-houston-on-may-4-2026,Highest temperature in Houston on May 4?,houston,2026-05-04,11,2.0,50.0,67.0,True,44325.445442,2026-05-02T04:05:38.154208Z,False
439971,highest-temperature-in-denver-on-may-4-2026,Highest temperature in Denver on May 4?,denver,2026-05-04,11,2.0,42.0,59.0,True,29411.863242000003,2026-05-02T04:05:34.276534Z,False
439970,highest-temperature-in-austin-on-may-4-2026,Highest temperature in Austin on May 4?,austin,2026-05-04,11,2.0,48.0,65.0,True,31816.480252,2026-05-02T04:05:30.793246Z,False
439969,highest-temperature-in-shenzhen-on-may-4-2026,Highest temperature in Shenzhen on May 4?,shenzhen,2026-05-04,11,,,,True,65168.90803700006,2026-05-02T04:05:27.291803Z,False
439968,highest-temperature-in-chengdu-on-may-4-2026,Highest temperature in Chengdu on May 4?,chengdu,2026-05-04,11,,,,True,87104.227259,2026-05-02T04:05:23.789708Z,False
439979,highest-temperature-in-amsterdam-on-may-4-2026,Highest temperature in Amsterdam on May 4?,amsterdam,2026-05-04,11,,,,True,78877.15755999999,2026-05-02T04:06:04.469498Z,False
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,mexico_city,2026-05-05,11,,,,True,57735.95466100001,2026-05-03T04:06:25.737838Z,False
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,istanbul,2026-05-05,11,,,,True,86048.43496900001,2026-05-03T04:06:22.240447Z,False
443333,highest-temperature-in-moscow-on-may-5-2026,Highest temperature in Moscow on May 5?,moscow,2026-05-05,11,,,,True,82511.28640800003,2026-05-03T04:06:17.724713Z,False
443332,highest-temperature-in-san-francisco-on-may-5-2026,Highest temperature in San Francisco on May 5?,san_francisco,2026-05-05,11,2.0,48.0,65.0,True,46584.462771000006,2026-05-03T04:06:14.168951Z,False
443327,highest-temperature-in-shenzhen-on-may-5-2026,Highest temperature in Shenzhen on May 5?,shenzhen,2026-05-05,11,,,,True,62709.11586299999,2026-05-03T04:05:54.263033Z,False
443330,highest-temperature-in-houston-on-may-5-2026,Highest temperature in Houston on May 5?,houston,2026-05-05,11,2.0,60.0,77.0,True,62115.80503200002,2026-05-03T04:06:05.999472Z,False
443329,highest-temperature-in-denver-on-may-5-2026,Highest temperature in Denver on May 5?,denver,2026-05-05,11,2.0,46.0,63.0,True,78437.706225,2026-05-03T04:06:02.474862Z,False
443328,highest-temperature-in-austin-on-may-5-2026,Highest temperature in Austin on May 5?,austin,2026-05-05,11,2.0,50.0,67.0,True,45266.247288,2026-05-03T04:05:57.758421Z,False
443331,highest-temperature-in-los-angeles-on-may-5-2026,Highest temperature in Los Angeles on May 5?,los_angeles,2026-05-05,11,2.0,54.0,71.0,True,88314.04363299996,2026-05-03T04:06:09.696539Z,False
443336,highest-temperature-in-busan-on-may-5-2026,Highest temperature in Busan on May 5?,busan,2026-05-05,11,,,,True,67529.97457600001,2026-05-03T04:06:29.255287Z,False
443341,highest-temperature-in-jakarta-on-may-5-2026,Highest temperature in Jakarta on May 5?,jakarta,2026-05-05,11,,,,True,118060.04269000002,2026-05-03T04:06:49.146644Z,False
443338,highest-temperature-in-helsinki-on-may-5-2026,Highest temperature in Helsinki on May 5?,helsinki,2026-05-05,11,,,,True,65580.57373,2026-05-03T04:06:37.528028Z,False
443339,highest-temperature-in-panama-city-on-may-5-2026,Highest temperature in Panama City on May 5?,panama_city,2026-05-05,11,,,,True,14220.644338999999,2026-05-03T04:06:42.087319Z,False
443340,highest-temperature-in-kuala-lumpur-on-may-5-2026,Highest temperature in Kuala Lumpur on May 5?,kuala_lumpur,2026-05-05,11,,,,True,62648.54621099999,2026-05-03T04:06:45.621276Z,False
443326,highest-temperature-in-chengdu-on-may-5-2026,Highest temperature in Chengdu on May 5?,chengdu,2026-05-05,11,,,,True,73992.36386800001,2026-05-03T04:05:49.569944Z,False
443342,highest-temperature-in-jeddah-on-may-5-2026,Highest temperature in Jeddah on May 5?,jeddah,2026-05-05,11,,,,True,45367.153127,2026-05-03T04:06:53.7125Z,False
443343,highest-temperature-in-lagos-on-may-5-2026,Highest temperature in Lagos on May 5?,lagos,2026-05-05,11,,,,True,70702.564515,2026-05-03T04:06:57.999097Z,False
443344,highest-temperature-in-cape-town-on-may-5-2026,Highest temperature in Cape Town on May 5?,cape_town,2026-05-05,11,,,,True,43517.658630000005,2026-05-03T04:07:02.232401Z,False
443345,highest-temperature-in-guangzhou-on-may-5-2026,Highest temperature in Guangzhou on May 5?,guangzhou,2026-05-05,11,,,,True,37138.100041000005,2026-05-03T04:07:05.774498Z,False
443347,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,qingdao,2026-05-05,11,,,,True,95134.90739899999,2026-05-03T04:07:13.956549Z,False
443349,highest-temperature-in-karachi-on-may-5-2026,Highest temperature in Karachi on May 5?,karachi,2026-05-05,11,,,,True,30497.106042000007,2026-05-03T04:07:22.265925Z,False
443371,highest-temperature-in-manila-on-may-5-2026,Highest temperature in Manila on May 5?,manila,2026-05-05,11,,,,True,38544.92781100001,2026-05-03T04:07:25.871732Z,False
443337,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,amsterdam,2026-05-05,11,,,,True,95444.81902999997,2026-05-03T04:06:34.00932Z,False
443325,highest-temperature-in-wuhan-on-may-5-2026,Highest temperature in Wuhan on May 5?,wuhan,2026-05-05,11,,,,True,86361.477495,2026-05-03T04:05:45.956765Z,False
443319,highest-temperature-in-milan-on-may-5-2026,Highest temperature in Milan on May 5?,milan,2026-05-05,11,,,,True,56657.137296000015,2026-05-03T04:05:21.98221Z,False
443323,highest-temperature-in-chongqing-on-may-5-2026,Highest temperature in Chongqing on May 5?,chongqing,2026-05-05,11,,,,True,106351.223104,2026-05-03T04:05:37.717821Z,False
443298,highest-temperature-in-london-on-may-5-2026,Highest temperature in London on May 5?,london,2026-05-05,11,,,,True,272393.598382,2026-05-03T04:03:57.38535Z,False
443299,highest-temperature-in-paris-on-may-5-2026,Highest temperature in Paris on May 5?,paris,2026-05-05,11,,,,True,170468.24506399996,2026-05-03T04:04:02.41118Z,False
443300,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,sao_paulo,2026-05-05,11,,,,True,51494.404753,2026-05-03T04:04:05.993412Z,False
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,buenos_aires,2026-05-05,11,,,,True,92788.64852100004,2026-05-03T04:04:09.562451Z,False
443302,highest-temperature-in-seoul-on-may-5-2026,Highest temperature in Seoul on May 5?,seoul,2026-05-05,11,,,,True,271229.32806800003,2026-05-03T04:04:14.270134Z,False
443303,highest-temperature-in-toronto-on-may-5-2026,Highest temperature in Toronto on May 5?,toronto,2026-05-05,11,,,,True,30623.392287999995,2026-05-03T04:04:17.877669Z,False
443304,highest-temperature-in-seattle-on-may-5-2026,Highest temperature in Seattle on May 5?,seattle,2026-05-05,11,2.0,60.0,77.0,True,286825.9431440001,2026-05-03T04:04:22.134595Z,False
443305,highest-temperature-in-nyc-on-may-5-2026,Highest temperature in NYC on May 5?,new_york_city,2026-05-05,11,2.0,72.0,89.0,True,302365.685315,2026-05-03T04:04:25.606629Z,False
443306,highest-temperature-in-dallas-on-may-5-2026,Highest temperature in Dallas on May 5?,dallas,2026-05-05,11,2.0,60.0,77.0,True,44325.752767000005,2026-05-03T04:04:29.181932Z,False
443307,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,atlanta,2026-05-05,11,2.0,74.0,91.0,True,102320.98081699999,2026-05-03T04:04:33.784589Z,False
443324,highest-temperature-in-beijing-on-may-5-2026,Highest temperature in Beijing on May 5?,beijing,2026-05-05,11,,,,True,237612.98980100002,2026-05-03T04:05:42.43328Z,False
