date,temp_early_morning
2024-06-24,89.0
2024-06-25,87.0
2024-06-26,88.0
2024-06-27,87.0
2024-06-28,89.0
2024-06-29,87.0
2024-06-30,88.0
2024-07-01,90.0
2024-07-02,90.0
2024-07-03,90.0
2024-07-04,87.0
2024-07-05,89.0
2024-07-06,84.0
2024-07-07,86.0
2024-07-08,77.0
2024-07-09,81.0
2024-07-10,87.0
2024-07-11,88.0
2024-07-12,87.0
2024-07-13,85.0
2024-07-14,85.0
2024-07-15,87.0
2024-07-16,87.0
2024-07-17,88.0
2024-07-18,83.0
2024-07-19,82.0
2024-07-20,81.0
2024-07-21,75.0
2024-07-22,80.0
2024-07-23,76.0
2024-07-24,81.0
2024-07-25,84.0
2024-07-26,78.0
2024-07-27,79.0
2024-07-28,82.0
2024-07-29,84.0
2024-07-30,86.0
2024-07-31,86.0
2024-08-01,86.0
2024-08-02,88.0
2024-08-03,86.0
2024-08-04,88.0
2024-08-05,88.0
2024-08-06,90.0
2024-08-07,92.0
2024-08-08,91.0
2024-08-09,84.0
2024-08-10,82.0
2024-08-11,84.0
2024-08-12,86.0
2024-08-13,87.0
2024-08-14,90.0
2024-08-15,89.0
2024-08-16,89.0
2024-08-17,88.0
2024-08-18,91.0
2024-08-19,92.0
2024-08-20,85.0
2024-08-21,82.0
2024-08-22,83.0
2024-08-23,89.0
2024-08-24,87.0
2024-08-25,86.0
2024-08-26,88.0
2024-08-27,84.0
2024-08-28,84.0
2024-08-29,83.0
2024-08-30,79.0
2024-08-31,84.0
2024-09-01,81.0
2024-09-02,79.0
2024-09-03,75.0
2024-09-04,68.0
2024-09-05,76.0
2024-09-06,82.0
2024-09-07,76.0
2024-09-08,73.0
2024-09-09,71.0
2024-09-10,74.0
2024-09-11,74.0
2024-09-12,73.0
2024-09-13,78.0
2024-09-14,80.0
2024-09-15,81.0
2024-09-16,77.0
2024-09-17,77.0
2024-09-18,78.0
2024-09-19,84.0
2024-09-20,85.0
2024-09-21,85.0
2024-09-22,83.0
2024-09-23,69.0
2024-09-24,74.0
2024-09-25,68.0
2024-09-26,73.0
2024-09-27,74.0
2024-09-28,75.0
2024-09-29,76.0
2024-09-30,78.0
2024-10-01,83.0
2024-10-02,74.0
2024-10-03,78.0
2024-10-04,78.0
2024-10-05,80.0
2024-10-06,80.0
2024-10-07,77.0
2024-10-08,71.0
2024-10-09,71.0
2024-10-10,74.0
2024-10-11,73.0
2024-10-12,77.0
2024-10-13,74.0
2024-10-14,71.0
2024-10-15,71.0
2024-10-16,54.0
2024-10-17,57.0
2024-10-18,59.0
2024-10-19,63.0
2024-10-20,66.0
2024-10-21,67.0
2024-10-22,72.0
2024-10-23,73.0
2024-10-24,72.0
2024-10-25,74.0
2024-10-26,72.0
2024-10-27,70.0
2024-10-28,74.0
2024-10-29,75.0
2024-10-30,75.0
2024-10-31,60.0
2024-11-01,63.0
2024-11-02,68.0
2024-11-03,73.0
2024-11-04,78.0
2024-11-05,59.0
2024-11-06,63.0
2024-11-07,64.0
2024-11-08,68.0
2024-11-09,61.0
2024-11-10,66.0
2024-11-11,67.0
2024-11-12,65.0
2024-11-13,70.0
2024-11-14,61.0
2024-11-15,61.0
2024-11-16,59.0
2024-11-17,71.0
2024-11-18,63.0
2024-11-19,63.0
2024-11-20,56.0
2024-11-21,56.0
2024-11-22,55.0
2024-11-23,58.0
2024-11-24,65.0
2024-11-25,53.0
2024-11-26,48.0
2024-11-27,62.0
2024-11-28,47.0
2024-11-29,44.0
2024-11-30,48.0
2024-12-01,51.0
2024-12-02,53.0
2024-12-03,47.0
2024-12-04,50.0
2024-12-05,53.0
2024-12-06,41.0
2024-12-07,45.0
2024-12-08,46.0
2024-12-09,54.0
2024-12-10,47.0
2024-12-11,46.0
2024-12-12,51.0
2024-12-13,54.0
2024-12-14,65.0
2024-12-15,63.0
2024-12-16,70.0
2024-12-17,59.0
2024-12-18,52.0
2024-12-19,48.0
2024-12-20,51.0
2024-12-21,41.0
2024-12-22,47.0
2024-12-23,58.0
2024-12-24,64.0
2024-12-25,52.0
2024-12-26,57.0
2024-12-27,54.0
2024-12-28,58.0
2024-12-29,51.0
2024-12-30,60.0
2024-12-31,51.0
2025-01-01,44.0
2025-01-02,47.0
2025-01-03,54.0
2025-01-04,57.0
2025-01-05,45.0
2025-01-06,27.0
2025-01-07,27.0
2025-01-08,31.0
2025-01-09,32.0
2025-01-10,32.0
2025-01-11,39.0
2025-01-12,43.0
2025-01-13,39.0
2025-01-14,44.0
2025-01-15,46.0
2025-01-16,47.0
2025-01-17,51.0
2025-01-18,43.0
2025-01-19,26.0
2025-01-20,26.0
2025-01-21,25.0
2025-01-22,33.0
2025-01-23,40.0
2025-01-24,41.0
2025-01-25,43.0
2025-01-26,49.0
2025-01-27,37.0
2025-01-28,51.0
2025-01-29,55.0
2025-01-30,57.0
2025-01-31,53.0
2025-02-01,52.0
2025-02-02,58.0
2025-02-03,67.0
2025-02-04,66.0
2025-02-05,53.0
2025-02-06,71.0
2025-02-07,53.0
2025-02-08,74.0
2025-02-09,47.0
2025-02-10,41.0
2025-02-11,43.0
2025-02-12,41.0
2025-02-13,27.0
2025-02-14,43.0
2025-02-15,51.0
2025-02-16,35.0
2025-02-17,39.0
2025-02-18,49.0
2025-02-19,14.0
2025-02-20,18.0
2025-02-21,28.0
2025-02-22,36.0
2025-02-23,45.0
2025-02-24,48.0
2025-02-25,58.0
2025-02-26,66.0
2025-02-27,60.0
2025-02-28,62.0
2025-03-01,67.0
2025-03-02,63.0
2025-03-03,57.0
2025-03-04,56.0
2025-03-05,49.0
2025-03-06,53.0
2025-03-07,63.0
2025-03-08,50.0
2025-03-09,45.0
2025-03-10,49.0
2025-03-11,59.0
2025-03-12,64.0
2025-03-13,66.0
2025-03-14,69.0
2025-03-15,66.0
2025-03-16,53.0
2025-03-17,63.0
2025-03-18,64.0
2025-03-19,62.0
2025-03-20,50.0
2025-03-21,55.0
2025-03-22,61.0
2025-03-23,71.0
2025-03-24,63.0
2025-03-25,70.0
2025-03-26,68.0
2025-03-27,70.0
2025-03-28,66.0
2025-03-29,68.0
2025-03-30,72.0
2025-03-31,59.0
2025-04-01,64.0
2025-04-02,73.0
2025-04-03,57.0
2025-04-04,58.0
2025-04-05,51.0
2025-04-06,44.0
2025-04-07,52.0
2025-04-08,59.0
2025-04-09,64.0
2025-04-10,65.0
2025-04-11,74.0
2025-04-12,68.0
2025-04-13,74.0
2025-04-14,70.0
2025-04-15,65.0
2025-04-16,67.0
2025-04-17,73.0
2025-04-18,72.0
2025-04-19,68.0
2025-04-20,70.0
2025-04-21,67.0
2025-04-22,70.0
2025-04-23,68.0
2025-04-24,64.0
2025-04-25,69.0
2025-04-26,73.0
2025-04-27,73.0
2025-04-28,75.0
2025-04-29,75.0
2025-04-30,72.0
2025-05-01,65.0
2025-05-02,68.0
2025-05-03,64.0
2025-05-04,68.0
2025-05-05,69.0
2025-05-06,61.0
2025-05-07,69.0
2025-05-08,70.0
2025-05-09,71.0
2025-05-10,71.0
2025-05-11,68.0
2025-05-12,71.0
2025-05-13,76.0
2025-05-14,84.0
2025-05-15,80.0
2025-05-16,81.0
2025-05-17,80.0
2025-05-18,81.0
2025-05-19,79.0
2025-05-20,73.0
2025-05-21,78.0
2025-05-22,74.0
2025-05-23,83.0
2025-05-24,80.0
2025-05-25,82.0
2025-05-26,68.0
2025-05-27,75.0
2025-05-28,72.0
2025-05-29,72.0
2025-05-30,73.0
2025-05-31,77.0
2025-06-01,77.0
2025-06-02,80.0
2025-06-03,80.0
2025-06-04,69.0
2025-06-05,74.0
2025-06-06,82.0
2025-06-07,84.0
2025-06-08,83.0
2025-06-09,77.0
2025-06-10,81.0
2025-06-11,72.0
2025-06-12,72.0
2025-06-13,76.0
2025-06-14,83.0
2025-06-15,83.0
2025-06-16,80.0
2025-06-17,85.0
2025-06-18,82.0
2025-06-19,84.0
2025-06-20,86.0
2025-06-21,83.0
2025-06-22,82.0
2025-06-23,83.0
2025-06-24,85.0
2025-06-25,81.0
2025-06-26,80.0
2025-06-27,83.0
2025-06-28,85.0
2025-06-29,84.0
2025-06-30,84.0
2025-07-01,83.0
2025-07-02,86.0
2025-07-03,81.0
2025-07-04,79.0
2025-07-05,82.0
2025-07-06,78.0
2025-07-07,79.0
2025-07-08,83.0
2025-07-09,79.0
2025-07-10,83.0
2025-07-11,84.0
2025-07-12,82.0
2025-07-13,76.0
2025-07-14,72.0
2025-07-15,84.0
2025-07-16,82.0
2025-07-17,82.0
2025-07-18,85.0
2025-07-19,85.0
2025-07-20,86.0
2025-07-21,85.0
2025-07-22,83.0
2025-07-23,83.0
2025-07-24,87.0
2025-07-25,86.0
2025-07-26,87.0
2025-07-27,82.0
2025-07-28,86.0
2025-07-29,87.0
2025-07-30,88.0
2025-07-31,91.0
2025-08-01,83.0
2025-08-02,83.0
2025-08-03,83.0
2025-08-04,74.0
2025-08-05,85.0
2025-08-06,85.0
2025-08-07,87.0
2025-08-08,88.0
2025-08-09,88.0
2025-08-10,86.0
2025-08-11,85.0
2025-08-12,82.0
2025-08-13,78.0
2025-08-14,87.0
2025-08-15,85.0
2025-08-16,86.0
2025-08-17,86.0
2025-08-18,90.0
2025-08-19,91.0
2025-08-20,81.0
2025-08-21,86.0
2025-08-22,84.0
2025-08-23,86.0
2025-08-24,84.0
2025-08-25,86.0
2025-08-26,76.0
2025-08-27,77.0
2025-08-28,84.0
2025-08-29,72.0
2025-08-30,74.0
2025-08-31,77.0
2025-09-01,79.0
2025-09-02,80.0
2025-09-03,79.0
2025-09-04,84.0
2025-09-05,84.0
2025-09-06,65.0
2025-09-07,70.0
2025-09-08,74.0
2025-09-09,73.0
2025-09-10,75.0
2025-09-11,81.0
2025-09-12,82.0
2025-09-13,82.0
2025-09-14,82.0
2025-09-15,84.0
2025-09-16,81.0
2025-09-17,85.0
2025-09-18,82.0
2025-09-19,82.0
2025-09-20,82.0
2025-09-21,81.0
2025-09-22,80.0
2025-09-23,83.0
2025-09-24,71.0
2025-09-25,75.0
2025-09-26,77.0
2025-09-27,76.0
2025-09-28,78.0
2025-09-29,77.0
2025-09-30,78.0
2025-10-01,77.0
2025-10-02,79.0
2025-10-03,79.0
2025-10-04,77.0
2025-10-05,75.0
2025-10-06,78.0
2025-10-07,79.0
2025-10-08,75.0
2025-10-09,75.0
2025-10-10,72.0
2025-10-11,73.0
2025-10-12,77.0
2025-10-13,75.0
2025-10-14,76.0
2025-10-15,74.0
2025-10-16,72.0
2025-10-17,75.0
2025-10-18,78.0
2025-10-19,63.0
2025-10-20,66.0
2025-10-21,72.0
2025-10-22,67.0
2025-10-23,66.0
2025-10-24,69.0
2025-10-25,69.0
2025-10-26,62.0
2025-10-27,67.0
2025-10-28,75.0
2025-10-29,55.0
2025-10-30,53.0
2025-10-31,56.0
2025-11-01,56.0
2025-11-02,59.0
2025-11-03,66.0
2025-11-04,66.0
2025-11-05,69.0
2025-11-06,71.0
2025-11-07,71.0
2025-11-08,68.0
2025-11-09,56.0
2025-11-10,46.0
2025-11-11,57.0
2025-11-12,62.0
2025-11-13,70.0
2025-11-14,71.0
2025-11-15,73.0
2025-11-16,71.0
2025-11-17,75.0
2025-11-18,78.0
2025-11-19,74.0
2025-11-20,69.0
2025-11-21,67.0
2025-11-22,58.0
2025-11-23,56.0
2025-11-24,61.0
2025-11-25,60.0
2025-11-26,50.0
2025-11-27,53.0
2025-11-28,50.0
2025-11-29,53.0
2025-11-30,35.0
2025-12-01,38.0
2025-12-02,38.0
2025-12-03,46.0
2025-12-04,44.0
2025-12-05,43.0
2025-12-06,43.0
2025-12-07,45.0
2025-12-08,40.0
2025-12-09,48.0
2025-12-10,59.0
2025-12-11,55.0
2025-12-12,55.0
2025-12-13,47.0
2025-12-14,31.0
2025-12-15,37.0
2025-12-16,48.0
2025-12-17,56.0
2025-12-18,64.0
2025-12-19,52.0
2025-12-20,60.0
2025-12-21,59.0
2025-12-22,62.0
2025-12-23,71.0
2025-12-24,68.0
2025-12-25,65.0
2025-12-26,68.0
2025-12-27,72.0
2025-12-28,73.0
2025-12-29,34.0
2025-12-30,38.0
2025-12-31,49.0
2026-01-01,56.0
2026-01-02,64.0
2026-01-03,53.0
2026-01-04,49.0
2026-01-05,57.0
2026-01-06,65.0
2026-01-07,61.0
2026-01-08,72.0
2026-01-09,53.0
2026-01-10,42.0
2026-01-11,48.0
2026-01-12,49.0
2026-01-13,50.0
2026-01-14,57.0
2026-01-15,43.0
2026-01-16,52.0
2026-01-17,41.0
2026-01-18,34.0
2026-01-19,46.0
2026-01-20,36.0
2026-01-21,57.0
2026-01-22,46.0
2026-01-23,48.0
2026-01-24,23.0
2026-01-25,14.0
2026-01-26,21.0
2026-01-27,32.0
2026-01-28,35.0
2026-01-29,49.0
2026-01-30,34.0
2026-01-31,22.0
2026-02-01,33.0
2026-02-02,50.0
2026-02-03,62.0
2026-02-04,46.0
2026-02-05,49.0
2026-02-06,60.0
2026-02-07,59.0
2026-02-08,60.0
2026-02-09,64.0
2026-02-10,66.0
2026-02-11,53.0
2026-02-12,56.0
2026-02-13,64.0
2026-02-14,66.0
2026-02-15,59.0
2026-02-16,55.0
2026-02-17,62.0
2026-02-18,67.0
2026-02-19,71.0
2026-02-20,47.0
2026-02-21,54.0
2026-02-22,47.0
2026-02-23,45.0
2026-02-24,58.0
2026-02-25,64.0
2026-02-26,66.0
2026-02-27,69.0
2026-02-28,71.0
2026-03-01,66.0
2026-03-02,67.0
2026-03-03,71.0
2026-03-04,73.0
2026-03-05,72.0
2026-03-06,73.0
2026-03-07,51.0
2026-03-08,52.0
2026-03-09,68.0
2026-03-10,71.0
2026-03-11,66.0
2026-03-12,48.0
2026-03-13,57.0
2026-03-14,61.0
2026-03-15,71.0
2026-03-16,39.0
2026-03-17,46.0
2026-03-18,53.0
2026-03-19,61.0
2026-03-20,67.0
2026-03-21,68.0
2026-03-22,72.0
2026-03-23,65.0
2026-03-24,66.0
2026-03-25,70.0
2026-03-26,70.0
2026-03-27,71.0
2026-03-28,54.0
2026-03-29,61.0
2026-03-30,69.0
2026-03-31,71.0
2026-04-01,73.0
2026-04-02,69.0
2026-04-03,73.0
2026-04-04,54.0
2026-04-05,59.0
2026-04-06,60.0
2026-04-07,62.0
2026-04-08,67.0
2026-04-09,65.0
2026-04-10,70.0
2026-04-11,70.0
2026-04-12,66.0
2026-04-13,74.0
2026-04-14,74.0
2026-04-15,71.0
2026-04-16,74.0
2026-04-17,74.0
2026-04-18,50.0
2026-04-19,59.0
2026-04-20,61.0
2026-04-21,57.0
2026-04-22,61.0
2026-04-23,71.0
2026-04-24,77.0
2026-04-25,78.0
2026-04-26,77.0
2026-04-27,81.0
2026-04-28,78.0
2026-04-29,61.0
2026-04-30,63.0
2026-05-01,59.0
2026-05-02,64.0
2026-05-03,70.0
2026-05-04,70.0
2026-05-05,76.0
2026-05-06,55.0
2026-05-07,63.0
2026-05-08,68.0
2026-05-09,77.0
2026-05-10,74.0
2026-05-11,65.0
2026-05-12,72.0
2026-05-13,77.0
2026-05-14,80.0
2026-05-15,73.0
2026-05-16,76.0
2026-05-17,79.0
2026-05-18,82.0
2026-05-19,81.0
2026-05-20,68.0
2026-05-21,72.0
2026-05-22,75.0
2026-05-23,71.0
2026-05-24,79.0
2026-05-25,79.0
2026-05-26,76.0
2026-05-27,71.0
2026-05-28,77.0
2026-05-29,83.0
2026-05-30,83.0
2026-05-31,85.0
2026-06-01,86.0
2026-06-02,88.0
2026-06-03,78.0
2026-06-04,79.0
2026-06-05,79.0
2026-06-06,75.0
2026-06-07,78.0
2026-06-08,82.0
2026-06-09,82.0
2026-06-10,82.0
2026-06-11,84.0
2026-06-12,85.0
2026-06-13,85.0
2026-06-14,71.0
2026-06-15,80.0
2026-06-16,79.0
2026-06-17,81.0
2026-06-18,84.0
2026-06-19,73.0
2026-06-20,80.0
2026-06-21,82.0
2026-06-22,81.0
2026-06-23,84.0
2026-06-24,84.0
2026-06-25,83.0
2026-06-26,84.0
2026-06-27,85.0
2026-06-28,85.0
2026-06-29,86.0
2026-06-30,84.0
2026-07-03,
2026-07-07,89.0
2026-07-08,89.0
