date,temp_early_morning
2024-06-25,75.0
2024-06-26,70.0
2024-06-27,74.0
2024-06-28,73.0
2024-06-29,68.0
2024-06-30,68.0
2024-07-01,72.0
2024-07-02,72.0
2024-07-03,63.0
2024-07-04,67.0
2024-07-05,70.0
2024-07-06,69.0
2024-07-07,74.0
2024-07-08,66.0
2024-07-09,69.0
2024-07-10,72.0
2024-07-11,71.0
2024-07-12,67.0
2024-07-13,70.0
2024-07-14,71.0
2024-07-15,70.0
2024-07-16,75.0
2024-07-17,73.0
2024-07-18,72.0
2024-07-19,73.0
2024-07-20,68.0
2024-07-21,72.0
2024-07-22,74.0
2024-07-23,72.0
2024-07-24,68.0
2024-07-25,72.0
2024-07-26,69.0
2024-07-27,70.0
2024-07-28,70.0
2024-07-29,68.0
2024-07-30,69.0
2024-07-31,66.0
2024-08-01,70.0
2024-08-02,68.0
2024-08-03,70.0
2024-08-04,69.0
2024-08-05,73.0
2024-08-06,77.0
2024-08-07,75.0
2024-08-08,72.0
2024-08-09,73.0
2024-08-10,74.0
2024-08-11,74.0
2024-08-12,73.0
2024-08-13,75.0
2024-08-14,76.0
2024-08-15,77.0
2024-08-16,77.0
2024-08-17,73.0
2024-08-18,73.0
2024-08-19,77.0
2024-08-20,80.0
2024-08-21,79.0
2024-08-22,76.0
2024-08-23,72.0
2024-08-24,71.0
2024-08-25,74.0
2024-08-26,76.0
2024-08-27,70.0
2024-08-28,68.0
2024-08-29,68.0
2024-08-30,67.0
2024-08-31,71.0
2024-09-01,72.0
2024-09-02,75.0
2024-09-03,73.0
2024-09-04,76.0
2024-09-05,80.0
2024-09-06,85.0
2024-09-07,80.0
2024-09-08,85.0
2024-09-09,85.0
2024-09-10,73.0
2024-09-11,69.0
2024-09-12,71.0
2024-09-13,71.0
2024-09-14,70.0
2024-09-15,68.0
2024-09-16,67.0
2024-09-17,70.0
2024-09-18,68.0
2024-09-19,68.0
2024-09-20,67.0
2024-09-21,68.0
2024-09-22,67.0
2024-09-23,63.0
2024-09-24,65.0
2024-09-25,63.0
2024-09-26,65.0
2024-09-27,63.0
2024-09-28,63.0
2024-09-29,62.0
2024-09-30,66.0
2024-10-01,64.0
2024-10-02,66.0
2024-10-03,68.0
2024-10-04,70.0
2024-10-05,65.0
2024-10-06,65.0
2024-10-07,68.0
2024-10-08,60.0
2024-10-09,65.0
2024-10-10,65.0
2024-10-11,63.0
2024-10-12,67.0
2024-10-13,64.0
2024-10-14,65.0
2024-10-15,65.0
2024-10-16,65.0
2024-10-17,66.0
2024-10-18,68.0
2024-10-19,74.0
2024-10-20,71.0
2024-10-21,73.0
2024-10-22,74.0
2024-10-23,73.0
2024-10-24,70.0
2024-10-25,58.0
2024-10-26,61.0
2024-10-27,66.0
2024-10-28,65.0
2024-10-29,66.0
2024-10-30,64.0
2024-10-31,64.0
2024-11-01,63.0
2024-11-02,61.0
2024-11-03,69.0
2024-11-04,72.0
2024-11-05,69.0
2024-11-06,70.0
2024-11-07,70.0
2024-11-08,68.0
2024-11-09,68.0
2024-11-10,68.0
2024-11-11,65.0
2024-11-12,68.0
2024-11-13,72.0
2024-11-14,66.0
2024-11-15,61.0
2024-11-16,63.0
2024-11-17,65.0
2024-11-18,61.0
2024-11-19,61.0
2024-11-20,67.0
2024-11-21,65.0
2024-11-22,62.0
2024-11-23,60.0
2024-11-24,54.0
2024-11-25,60.0
2024-11-26,64.0
2024-11-27,63.0
2024-11-28,69.0
2024-11-29,66.0
2024-11-30,71.0
2024-12-01,67.0
2024-12-02,62.0
2024-12-03,62.0
2024-12-04,57.0
2024-12-05,55.0
2024-12-06,53.0
2024-12-07,74.0
2024-12-08,60.0
2024-12-09,58.0
2024-12-10,67.0
2024-12-11,65.0
2024-12-12,57.0
2024-12-13,59.0
2024-12-14,59.0
2024-12-15,58.0
2024-12-16,62.0
2024-12-17,60.0
2024-12-18,77.0
2024-12-19,63.0
2024-12-20,54.0
2024-12-21,53.0
2024-12-22,58.0
2024-12-23,58.0
2024-12-24,56.0
2024-12-25,58.0
2024-12-26,58.0
2024-12-27,55.0
2024-12-28,59.0
2024-12-29,53.0
2024-12-30,59.0
2024-12-31,52.0
2025-01-01,56.0
2025-01-02,60.0
2025-01-03,54.0
2025-01-04,57.0
2025-01-05,68.0
2025-01-06,65.0
2025-01-07,65.0
2025-01-08,64.0
2025-01-09,59.0
2025-01-10,65.0
2025-01-11,60.0
2025-01-12,63.0
2025-01-13,60.0
2025-01-14,61.0
2025-01-15,61.0
2025-01-16,64.0
2025-01-17,58.0
2025-01-18,58.0
2025-01-19,54.0
2025-01-20,58.0
2025-01-21,62.0
2025-01-22,69.0
2025-01-23,73.0
2025-01-24,67.0
2025-01-25,59.0
2025-01-26,54.0
2025-01-27,55.0
2025-01-28,54.0
2025-01-29,56.0
2025-01-30,56.0
2025-01-31,56.0
2025-02-01,61.0
2025-02-02,56.0
2025-02-03,54.0
2025-02-04,60.0
2025-02-05,57.0
2025-02-06,57.0
2025-02-07,60.0
2025-02-08,57.0
2025-02-09,60.0
2025-02-10,58.0
2025-02-11,57.0
2025-02-12,51.0
2025-02-13,59.0
2025-02-14,59.0
2025-02-15,60.0
2025-02-16,65.0
2025-02-17,61.0
2025-02-18,60.0
2025-02-19,61.0
2025-02-20,61.0
2025-02-21,67.0
2025-02-22,63.0
2025-02-23,68.0
2025-02-24,64.0
2025-02-25,58.0
2025-02-26,62.0
2025-02-27,73.0
2025-02-28,63.0
2025-03-01,58.0
2025-03-02,61.0
2025-03-03,58.0
2025-03-04,59.0
2025-03-05,56.0
2025-03-06,55.0
2025-03-07,57.0
2025-03-08,59.0
2025-03-09,60.0
2025-03-10,59.0
2025-03-11,53.0
2025-03-12,57.0
2025-03-13,54.0
2025-03-14,49.0
2025-03-15,54.0
2025-03-16,57.0
2025-03-17,57.0
2025-03-18,57.0
2025-03-19,66.0
2025-03-20,61.0
2025-03-21,62.0
2025-03-22,62.0
2025-03-23,61.0
2025-03-24,65.0
2025-03-25,56.0
2025-03-26,57.0
2025-03-27,61.0
2025-03-28,62.0
2025-03-29,60.0
2025-03-30,57.0
2025-03-31,58.0
2025-04-01,59.0
2025-04-02,58.0
2025-04-03,57.0
2025-04-04,60.0
2025-04-05,68.0
2025-04-06,69.0
2025-04-07,64.0
2025-04-08,65.0
2025-04-09,68.0
2025-04-10,69.0
2025-04-11,70.0
2025-04-12,63.0
2025-04-13,59.0
2025-04-14,59.0
2025-04-15,57.0
2025-04-16,60.0
2025-04-17,59.0
2025-04-18,58.0
2025-04-19,62.0
2025-04-20,60.0
2025-04-21,61.0
2025-04-22,61.0
2025-04-23,58.0
2025-04-24,61.0
2025-04-25,60.0
2025-04-26,54.0
2025-04-27,58.0
2025-04-28,59.0
2025-04-29,62.0
2025-04-30,60.0
2025-05-01,61.0
2025-05-02,61.0
2025-05-03,58.0
2025-05-04,60.0
2025-05-05,63.0
2025-05-06,60.0
2025-05-07,63.0
2025-05-08,65.0
2025-05-09,64.0
2025-05-10,76.0
2025-05-11,72.0
2025-05-12,68.0
2025-05-13,65.0
2025-05-14,66.0
2025-05-15,65.0
2025-05-16,63.0
2025-05-17,62.0
2025-05-18,66.0
2025-05-19,69.0
2025-05-20,73.0
2025-05-21,74.0
2025-05-22,70.0
2025-05-23,68.0
2025-05-24,64.0
2025-05-25,65.0
2025-05-26,64.0
2025-05-27,68.0
2025-05-28,63.0
2025-05-29,65.0
2025-05-30,69.0
2025-05-31,66.0
2025-06-01,71.0
2025-06-02,68.0
2025-06-03,63.0
2025-06-04,61.0
2025-06-05,64.0
2025-06-06,
2025-06-07,62.0
2025-06-08,62.0
2025-06-09,63.0
2025-06-10,67.0
2025-06-11,65.0
2025-06-12,65.0
2025-06-13,69.0
2025-06-14,67.0
2025-06-15,71.0
2025-06-16,71.0
2025-06-17,73.0
2025-06-18,74.0
2025-06-19,69.0
2025-06-20,67.0
2025-06-21,66.0
2025-06-22,69.0
2025-06-23,71.0
2025-06-24,65.0
2025-06-25,69.0
2025-06-26,70.0
2025-06-27,72.0
2025-06-28,72.0
2025-06-29,67.0
2025-06-30,69.0
2025-07-01,66.0
2025-07-02,66.0
2025-07-03,71.0
2025-07-04,69.0
2025-07-05,71.0
2025-07-06,70.0
2025-07-07,69.0
2025-07-08,69.0
2025-07-09,71.0
2025-07-10,72.0
2025-07-11,69.0
2025-07-12,67.0
2025-07-13,64.0
2025-07-14,66.0
2025-07-15,69.0
2025-07-16,70.0
2025-07-17,69.0
2025-07-18,70.0
2025-07-19,69.0
2025-07-20,69.0
2025-07-21,67.0
2025-07-22,68.0
2025-07-23,68.0
2025-07-24,71.0
2025-07-25,68.0
2025-07-26,67.0
2025-07-27,68.0
2025-07-28,68.0
2025-07-29,70.0
2025-07-30,70.0
2025-07-31,69.0
2025-08-01,68.0
2025-08-02,69.0
2025-08-03,70.0
2025-08-04,71.0
2025-08-05,73.0
2025-08-06,75.0
2025-08-07,74.0
2025-08-08,74.0
2025-08-09,69.0
2025-08-10,71.0
2025-08-11,72.0
2025-08-12,70.0
2025-08-13,71.0
2025-08-14,69.0
2025-08-15,69.0
2025-08-16,68.0
2025-08-17,71.0
2025-08-18,74.0
2025-08-19,72.0
2025-08-20,78.0
2025-08-21,79.0
2025-08-22,83.0
2025-08-23,78.0
2025-08-24,75.0
2025-08-25,74.0
2025-08-26,71.0
2025-08-27,73.0
2025-08-28,76.0
2025-08-29,82.0
2025-08-30,77.0
2025-08-31,75.0
2025-09-01,75.0
2025-09-02,75.0
2025-09-03,79.0
2025-09-04,75.0
2025-09-05,73.0
2025-09-06,74.0
2025-09-07,75.0
2025-09-08,74.0
2025-09-09,71.0
2025-09-10,72.0
2025-09-11,70.0
2025-09-12,72.0
2025-09-13,70.0
2025-09-14,69.0
2025-09-15,72.0
2025-09-16,76.0
2025-09-17,77.0
2025-09-18,75.0
2025-09-19,74.0
2025-09-20,71.0
2025-09-21,69.0
2025-09-22,71.0
2025-09-23,75.0
2025-09-24,72.0
2025-09-25,67.0
2025-09-26,70.0
2025-09-27,70.0
2025-09-28,72.0
2025-09-29,70.0
2025-09-30,69.0
2025-10-01,69.0
2025-10-02,69.0
2025-10-03,70.0
2025-10-04,68.0
2025-10-05,68.0
2025-10-06,67.0
2025-10-07,66.0
2025-10-08,65.0
2025-10-09,68.0
2025-10-10,73.0
2025-10-11,70.0
2025-10-12,66.0
2025-10-13,68.0
2025-10-14,56.0
2025-10-15,62.0
2025-10-16,65.0
2025-10-17,69.0
2025-10-18,73.0
2025-10-19,71.0
2025-10-20,69.0
2025-10-21,66.0
2025-10-22,67.0
2025-10-23,65.0
2025-10-24,67.0
2025-10-25,62.0
2025-10-26,61.0
2025-10-27,66.0
2025-10-28,72.0
2025-10-29,84.0
2025-10-30,75.0
2025-10-31,66.0
2025-11-01,62.0
2025-11-02,64.0
2025-11-03,64.0
2025-11-04,62.0
2025-11-05,65.0
2025-11-06,67.0
2025-11-07,66.0
2025-11-08,67.0
2025-11-09,65.0
2025-11-10,63.0
2025-11-11,62.0
2025-11-12,64.0
2025-11-13,67.0
2025-11-14,61.0
2025-11-15,59.0
2025-11-16,61.0
2025-11-17,63.0
2025-11-18,56.0
2025-11-19,59.0
2025-11-20,60.0
2025-11-21,59.0
2025-11-22,64.0
2025-11-23,65.0
2025-11-24,61.0
2025-11-25,69.0
2025-11-26,73.0
2025-11-27,76.0
2025-11-28,64.0
2025-11-29,61.0
2025-11-30,60.0
2025-12-01,61.0
2025-12-02,59.0
2025-12-03,62.0
2025-12-04,67.0
2025-12-05,64.0
2025-12-06,62.0
2025-12-07,65.0
2025-12-08,68.0
2025-12-09,73.0
2025-12-10,74.0
2025-12-11,70.0
2025-12-12,63.0
2025-12-13,58.0
2025-12-14,59.0
2025-12-15,58.0
2025-12-16,55.0
2025-12-17,59.0
2025-12-18,60.0
2025-12-19,63.0
2025-12-20,60.0
2025-12-21,58.0
2025-12-22,57.0
2025-12-23,60.0
2025-12-24,59.0
2025-12-25,65.0
2025-12-26,60.0
2025-12-27,55.0
2025-12-28,59.0
2025-12-29,63.0
2025-12-30,64.0
2025-12-31,67.0
2026-01-01,62.0
2026-01-02,62.0
2026-01-03,62.0
2026-01-04,59.0
2026-01-05,57.0
2026-01-06,58.0
2026-01-07,62.0
2026-01-08,59.0
2026-01-09,57.0
2026-01-10,58.0
2026-01-11,65.0
2026-01-12,64.0
2026-01-13,69.0
2026-01-14,68.0
2026-01-15,74.0
2026-01-16,69.0
2026-01-17,70.0
2026-01-18,72.0
2026-01-19,63.0
2026-01-20,69.0
2026-01-21,59.0
2026-01-22,60.0
2026-01-23,61.0
2026-01-24,59.0
2026-01-25,58.0
2026-01-26,63.0
2026-01-27,64.0
2026-01-28,62.0
2026-01-29,69.0
2026-01-30,73.0
2026-01-31,75.0
2026-02-01,75.0
2026-02-02,66.0
2026-02-03,65.0
2026-02-04,74.0
2026-02-05,75.0
2026-02-06,64.0
2026-02-07,64.0
2026-02-08,74.0
2026-02-09,66.0
2026-02-10,62.0
2026-02-11,60.0
2026-02-12,61.0
2026-02-13,62.0
2026-02-14,63.0
2026-02-15,60.0
2026-02-16,55.0
2026-02-17,55.0
2026-02-18,55.0
2026-02-19,51.0
2026-02-20,52.0
2026-02-21,59.0
2026-02-22,66.0
2026-02-23,70.0
2026-02-24,68.0
2026-02-25,67.0
2026-02-26,69.0
2026-02-27,83.0
2026-02-28,77.0
2026-03-01,74.0
2026-03-02,64.0
2026-03-03,63.0
2026-03-04,60.0
2026-03-05,66.0
2026-03-06,68.0
2026-03-07,71.0
2026-03-08,76.0
2026-03-09,65.0
2026-03-10,60.0
2026-03-11,62.0
2026-03-12,77.0
2026-03-13,77.0
2026-03-14,72.0
2026-03-15,64.0
2026-03-16,61.0
2026-03-17,84.0
2026-03-18,80.0
2026-03-19,75.0
2026-03-20,76.0
2026-03-21,71.0
2026-03-22,65.0
2026-03-23,63.0
2026-03-24,66.0
2026-03-25,66.0
2026-03-26,65.0
2026-03-27,63.0
2026-03-28,63.0
2026-03-29,64.0
2026-03-30,63.0
2026-03-31,65.0
2026-04-01,65.0
2026-04-02,62.0
2026-04-03,67.0
2026-04-04,76.0
2026-04-05,75.0
2026-04-06,71.0
2026-04-07,66.0
2026-04-08,65.0
2026-04-09,69.0
2026-04-10,63.0
2026-04-11,65.0
2026-04-12,63.0
2026-04-13,62.0
2026-04-14,65.0
2026-04-15,65.0
2026-04-16,66.0
2026-04-17,64.0
2026-04-18,69.0
2026-04-19,68.0
2026-04-20,67.0
2026-04-21,66.0
2026-04-22,64.0
2026-04-23,64.0
2026-04-24,68.0
2026-04-25,62.0
2026-04-26,61.0
2026-04-27,63.0
2026-04-28,65.0
2026-04-29,66.0
2026-04-30,64.0
2026-05-01,65.0
2026-05-02,62.0
2026-05-03,61.0
2026-05-04,64.0
2026-05-05,64.0
2026-05-06,65.0
2026-05-07,66.0
2026-05-08,64.0
2026-05-09,64.0
2026-05-10,66.0
2026-05-11,63.0
2026-05-12,61.0
2026-05-13,65.0
2026-05-14,64.0
2026-05-15,64.0
2026-05-16,66.0
2026-05-17,65.0
2026-05-18,66.0
2026-05-19,74.0
2026-05-20,76.0
2026-05-21,72.0
2026-05-22,64.0
2026-05-23,64.0
2026-05-24,62.0
2026-05-25,66.0
2026-05-26,63.0
2026-05-27,64.0
2026-05-28,62.0
2026-05-29,66.0
2026-05-30,68.0
2026-05-31,69.0
2026-06-01,68.0
2026-06-02,63.0
2026-06-03,65.0
2026-06-04,65.0
2026-06-05,64.0
2026-06-06,67.0
2026-06-07,67.0
2026-06-08,68.0
2026-06-09,70.0
2026-06-10,72.0
2026-06-11,72.0
2026-06-12,72.0
2026-06-13,70.0
2026-06-14,69.0
2026-06-15,67.0
2026-06-16,66.0
2026-06-17,68.0
2026-06-18,66.0
2026-06-19,65.0
2026-06-20,66.0
2026-06-21,66.0
2026-06-22,69.0
2026-06-23,66.0
2026-06-24,68.0
2026-06-25,67.0
2026-06-26,67.0
2026-06-27,70.0
2026-06-28,67.0
2026-06-29,66.0
2026-06-30,66.0
2026-07-03,
2026-07-06,72.0
2026-07-07,70.0
